@RELATION top_trends 

 @ATTRIBUTE jaimelemondefr {0,1}
 @ATTRIBUTE belle {0,1}
 @ATTRIBUTE monture {0,1}
 @ATTRIBUTE tuvoyages {0,1}
 @ATTRIBUTE roadtrip {0,1}
 @ATTRIBUTE tweet {0,1}
 @ATTRIBUTE spree {0,1}
 @ATTRIBUTE manon {0,1}
 @ATTRIBUTE moimessouliers {0,1}
 @ATTRIBUTE plein {0,1}
 @ATTRIBUTE nouveaux {0,1}
 @ATTRIBUTE trucs {0,1}
 @ATTRIBUTE crearine {0,1}
 @ATTRIBUTE sauvages {0,1}
 @ATTRIBUTE promis {0,1}
 @ATTRIBUTE indispensable {0,1}
 @ATTRIBUTE immortaliser {0,1}
 @ATTRIBUTE souvenirs {0,1}
 @ATTRIBUTE glisse {0,1}
 @ATTRIBUTE ozypfvtgxa {0,1}
 @ATTRIBUTE ouest {0,1}
 @ATTRIBUTE ricain {0,1}
 @ATTRIBUTE meilleur {0,1}
 @ATTRIBUTE faire {0,1}
 @ATTRIBUTE refaire {0,1}
 @ATTRIBUTE rerefaire {0,1}
 @ATTRIBUTE voiture {0,1}
 @ATTRIBUTE bonne {0,1}
 @ATTRIBUTE musique {0,1}
 @ATTRIBUTE parti {0,1}
 @ATTRIBUTE souvenir {0,1}
 @ATTRIBUTE veiller {0,1}
 @ATTRIBUTE cette {0,1}
 @ATTRIBUTE jeuner {0,1}
 @ATTRIBUTE vantrip {0,1}
 @ATTRIBUTE 84woozpvhh {0,1}
 @ATTRIBUTE scouichblog {0,1}
 @ATTRIBUTE gaspesiejetaime {0,1}
 @ATTRIBUTE souvent {0,1}
 @ATTRIBUTE adore {0,1}
 @ATTRIBUTE endroit {0,1}
 @ATTRIBUTE tuvoyage {0,1}
 @ATTRIBUTE inoubliable {0,1}
 @ATTRIBUTE grand {0,1}
 @ATTRIBUTE toscane {0,1}
 @ATTRIBUTE prochain {0,1}
 @ATTRIBUTE encore {0,1}
 @ATTRIBUTE quand {0,1}
 @ATTRIBUTE outback {0,1}
 @ATTRIBUTE australien {0,1}
 @ATTRIBUTE tente {0,1}
 @ATTRIBUTE tbxfshvuur {0,1}
 @ATTRIBUTE 67pjithke6 {0,1}
 @ATTRIBUTE dernier {0,1}
 @ATTRIBUTE vieille {0,1}
 @ATTRIBUTE manuelle {0,1}
 @ATTRIBUTE campagne {0,1}
 @ATTRIBUTE belge {0,1}
 @ATTRIBUTE cwcbrp8ipz {0,1}
 @ATTRIBUTE votre {0,1}
 @ATTRIBUTE lovetrotters {0,1}
 @ATTRIBUTE assez {0,1}
 @ATTRIBUTE habitu {0,1}
 @ATTRIBUTE pannes {0,1}
 @ATTRIBUTE globestoppeuse {0,1}
 @ATTRIBUTE latribudechacha {0,1}
 @ATTRIBUTE pluriel {0,1}
 @ATTRIBUTE lecteur {0,1}
 @ATTRIBUTE isautah {0,1}
 @ATTRIBUTE hellolaroux {0,1}
 @ATTRIBUTE celles {0,1}
 @ATTRIBUTE autres {0,1}
 @ATTRIBUTE suffisent {0,1}
 @ATTRIBUTE pourvu {0,1}
 @ATTRIBUTE soient {0,1}
 @ATTRIBUTE dedans {0,1}
 @ATTRIBUTE aussi {0,1}
 @ATTRIBUTE excellent {0,1}
 @ATTRIBUTE imogdia0io {0,1}
 @ATTRIBUTE phone {0,1}
 @ATTRIBUTE probl {0,1}
 @ATTRIBUTE matique {0,1}
 @ATTRIBUTE missannabelle73 {0,1}
 @ATTRIBUTE stephanepageau {0,1}
 @ATTRIBUTE moment {0,1}
 @ATTRIBUTE sieste {0,1}
 @ATTRIBUTE enfants {0,1}
 @ATTRIBUTE absolument {0,1}
 @ATTRIBUTE aucun {0,1}
 @ATTRIBUTE orientation {0,1}
 @ATTRIBUTE libre {0,1}
 @ATTRIBUTE interpr {0,1}
 @ATTRIBUTE gorie {0,1}
 @ATTRIBUTE beaut {0,1}
 @ATTRIBUTE justement {0,1}
 @ATTRIBUTE toute {0,1}
 @ATTRIBUTE libert {0,1}
 @ATTRIBUTE prodigue {0,1}
 @ATTRIBUTE laisse {0,1}
 @ATTRIBUTE place {0,1}
 @ATTRIBUTE improvisation {0,1}
 @ATTRIBUTE jamais {0,1}
 @ATTRIBUTE raire {0,1}
 @ATTRIBUTE juste {0,1}
 @ATTRIBUTE rough {0,1}
 @ATTRIBUTE endroits {0,1}
 @ATTRIBUTE visiter {0,1}
 @ATTRIBUTE surtout {0,1}
 @ATTRIBUTE bergement {0,1}
 @ATTRIBUTE projet {0,1}
 @ATTRIBUTE risque {0,1}
 @ATTRIBUTE freestyle {0,1}
 @ATTRIBUTE liens {0,1}
 @ATTRIBUTE inspirants {0,1}
 @ATTRIBUTE partager {0,1}
 @ATTRIBUTE route {0,1}
 @ATTRIBUTE alors {0,1}
 @ATTRIBUTE retour {0,1}
 @ATTRIBUTE assurer {0,1}
 @ATTRIBUTE animation {0,1}
 @ATTRIBUTE bonjour {0,1}
 @ATTRIBUTE pascale {0,1}
 @ATTRIBUTE confiseries {0,1}
 @ATTRIBUTE couvrir {0,1}
 @ATTRIBUTE selon {0,1}
 @ATTRIBUTE bloguelecahier {0,1}
 @ATTRIBUTE 3svxeehlkh {0,1}
 @ATTRIBUTE camille {0,1}
 @ATTRIBUTE lcylqznecw {0,1}
 @ATTRIBUTE bombe {0,1}
 @ATTRIBUTE australia {0,1}
 @ATTRIBUTE travel {0,1}
 @ATTRIBUTE vivresesreves {0,1}
 @ATTRIBUTE eewpi5hqu1 {0,1}
 @ATTRIBUTE halfkingx {0,1}
 @ATTRIBUTE ylan_cg {0,1}
 @ATTRIBUTE avais {0,1}
 @ATTRIBUTE envie {0,1}
 @ATTRIBUTE europe {0,1}
 @ATTRIBUTE budapest {0,1}
 @ATTRIBUTE semaine {0,1}
 @ATTRIBUTE avant {0,1}
 @ATTRIBUTE aille {0,1}
 @ATTRIBUTE louisiane {0,1}
 @ATTRIBUTE nouvelleorleans {0,1}
 @ATTRIBUTE bayous {0,1}
 @ATTRIBUTE l5bkkpkfvi {0,1}
 @ATTRIBUTE wnjuns02pc {0,1}
 @ATTRIBUTE best2016goalsfr {0,1}
 @ATTRIBUTE potes {0,1}
 @ATTRIBUTE trouver {0,1}
 @ATTRIBUTE ocoaching {0,1}
 @ATTRIBUTE fh7z2okuiw {0,1}
 @ATTRIBUTE lordeandleto {0,1}
 @ATTRIBUTE echelon {0,1}
 @ATTRIBUTE parisiens {0,1}
 @ATTRIBUTE charline {0,1}
 @ATTRIBUTE partons {0,1}
 @ATTRIBUTE cherchons {0,1}
 @ATTRIBUTE quelqu {0,1}
 @ATTRIBUTE accueill {0,1}
 @ATTRIBUTE mikey {0,1}
 @ATTRIBUTE aujourd {0,1}
 @ATTRIBUTE roadtrip3000 {0,1}
 @ATTRIBUTE happy {0,1}
 @ATTRIBUTE birthday {0,1}
 @ATTRIBUTE kisses {0,1}
 @ATTRIBUTE france {0,1}
 @ATTRIBUTE ze0pzlhed0 {0,1}
 @ATTRIBUTE photo {0,1}
 @ATTRIBUTE vraiment {0,1}
 @ATTRIBUTE belges {0,1}
 @ATTRIBUTE famille {0,1}
 @ATTRIBUTE 9sutfi0wmp {0,1}
 @ATTRIBUTE passer {0,1}
 @ATTRIBUTE journ {0,1}
 @ATTRIBUTE natchez {0,1}
 @ATTRIBUTE streetphotography {0,1}
 @ATTRIBUTE rentalmag {0,1}
 @ATTRIBUTE fdicct {0,1}
 @ATTRIBUTE flakphotorepost {0,1}
 @ATTRIBUTE nikond800 {0,1}
 @ATTRIBUTE 0dzjqff8j7 {0,1}
 @ATTRIBUTE styletonicc {0,1}
 @ATTRIBUTE soeur {0,1}
 @ATTRIBUTE pendant {0,1}
 @ATTRIBUTE blanc {0,1}
 @ATTRIBUTE entre {0,1}
 @ATTRIBUTE havaswwparis {0,1}
 @ATTRIBUTE havas {0,1}
 @ATTRIBUTE paris {0,1}
 @ATTRIBUTE embarque {0,1}
 @ATTRIBUTE tudiants {0,1}
 @ATTRIBUTE jao2016 {0,1}
 @ATTRIBUTE rencontre {0,1}
 @ATTRIBUTE expertises {0,1}
 @ATTRIBUTE clients {0,1}
 @ATTRIBUTE journalistes {0,1}
 @ATTRIBUTE article {0,1}
 @ATTRIBUTE notre {0,1}
 @ATTRIBUTE thailand {0,1}
 @ATTRIBUTE cembre {0,1}
 @ATTRIBUTE arrive {0,1}
 @ATTRIBUTE bient {0,1}
 @ATTRIBUTE attendant {0,1}
 @ATTRIBUTE voici {0,1}
 @ATTRIBUTE carte {0,1}
 @ATTRIBUTE 3eqzaulpn2 {0,1}
 @ATTRIBUTE hadr1en {0,1}
 @ATTRIBUTE hsbc_fr {0,1}
 @ATTRIBUTE verai {0,1}
 @ATTRIBUTE participer {0,1}
 @ATTRIBUTE burning {0,1}
 @ATTRIBUTE profiter {0,1}
 @ATTRIBUTE etats {0,1}
 @ATTRIBUTE starttoday {0,1}
 @ATTRIBUTE yosemite {0,1}
 @ATTRIBUTE goingtolasvegas {0,1}
 @ATTRIBUTE nature {0,1}
 @ATTRIBUTE buscandoosos {0,1}
 @ATTRIBUTE spring {0,1}
 @ATTRIBUTE national {0,1}
 @ATTRIBUTE txcgpf6bf1 {0,1}
 @ATTRIBUTE passe {0,1}
 @ATTRIBUTE jessybooy_lsd {0,1}
 @ATTRIBUTE souriso_3r {0,1}
 @ATTRIBUTE destinations {0,1}
 @ATTRIBUTE parfait {0,1}
 @ATTRIBUTE j2dgyf0lyj {0,1}
 @ATTRIBUTE wegx8xs2ay {0,1}
 @ATTRIBUTE lirycsama {0,1}
 @ATTRIBUTE pitchuhandsup {0,1}
 @ATTRIBUTE moins {0,1}
 @ATTRIBUTE ralement {0,1}
 @ATTRIBUTE amoureux {0,1}
 @ATTRIBUTE ville {0,1}
 @ATTRIBUTE depuis {0,1}
 @ATTRIBUTE gjbbpokckk {0,1}
 @ATTRIBUTE sm3k9irutl {0,1}
 @ATTRIBUTE e_mln_e {0,1}
 @ATTRIBUTE iamhiwelo {0,1}
 @ATTRIBUTE doute {0,1}
 @ATTRIBUTE californien {0,1}
 @ATTRIBUTE juillet {0,1}
 @ATTRIBUTE tiens {0,1}
 @ATTRIBUTE routes {0,1}
 @ATTRIBUTE uniques {0,1}
 @ATTRIBUTE rique {0,1}
 @ATTRIBUTE spnfe3imcc {0,1}
 @ATTRIBUTE kkmvs6zew6 {0,1}
 @ATTRIBUTE mg_sorin {0,1}
 @ATTRIBUTE j4bqeafgec {0,1}
 @ATTRIBUTE yuj4ewanav {0,1}
 @ATTRIBUTE zgxylabtze {0,1}
 @ATTRIBUTE youtube {0,1}
 @ATTRIBUTE mentalhouse {0,1}
 @ATTRIBUTE adresse {0,1}
 @ATTRIBUTE i9ss6quzo8 {0,1}
 @ATTRIBUTE blogmsdv {0,1}
 @ATTRIBUTE partir {0,1}
 @ATTRIBUTE dukgdjboif {0,1}
 @ATTRIBUTE revoir {0,1}
 @ATTRIBUTE blighty {0,1}
 @ATTRIBUTE hello {0,1}
 @ATTRIBUTE chateaud {0,1}
 @ATTRIBUTE etoges {0,1}
 @ATTRIBUTE eurotunnel {0,1}
 @ATTRIBUTE bdedrljttb {0,1}
 @ATTRIBUTE sente {0,1}
 @ATTRIBUTE maviccycling {0,1}
 @ATTRIBUTE crossrideelite {0,1}
 @ATTRIBUTE brunofaraway {0,1}
 @ATTRIBUTE copoc4x5v0 {0,1}
 @ATTRIBUTE wt5nhkamvq {0,1}
 @ATTRIBUTE portugal {0,1}
 @ATTRIBUTE algarve {0,1}
 @ATTRIBUTE ruasdefaro {0,1}
 @ATTRIBUTE marielorinquer {0,1}
 @ATTRIBUTE xqclsiln4s {0,1}
 @ATTRIBUTE 5dx3mvl815 {0,1}
 @ATTRIBUTE l0oiic {0,1}
 @ATTRIBUTE merci {0,1}
 @ATTRIBUTE lesoctaves {0,1}
 @ATTRIBUTE plug_rtl {0,1}
 @ATTRIBUTE rhythm {0,1}
 @ATTRIBUTE inside {0,1}
 @ATTRIBUTE iwywqkltro {0,1}
 @ATTRIBUTE k7pnb {0,1}
 @ATTRIBUTE traces {0,1}
 @ATTRIBUTE christopher {0,1}
 @ATTRIBUTE candless {0,1}
 @ATTRIBUTE intothewild {0,1}
 @ATTRIBUTE atlanta {0,1}
 @ATTRIBUTE alaska {0,1}
 @ATTRIBUTE pieds {0,1}
 @ATTRIBUTE topgear_fr {0,1}
 @ATTRIBUTE vivement {0,1}
 @ATTRIBUTE revenez {0,1}
 @ATTRIBUTE ailleurs {0,1}
 @ATTRIBUTE allez {0,1}
 @ATTRIBUTE drgaai {0,1}
 @ATTRIBUTE vaches {0,1}
 @ATTRIBUTE coulent {0,1}
 @ATTRIBUTE douce {0,1}
 @ATTRIBUTE irlande {0,1}
 @ATTRIBUTE ireland {0,1}
 @ATTRIBUTE connemara {0,1}
 @ATTRIBUTE galway {0,1}
 @ATTRIBUTE normal {0,1}
 @ATTRIBUTE beach {0,1}
 @ATTRIBUTE jeuconcours {0,1}
 @ATTRIBUTE gagnez {0,1}
 @ATTRIBUTE jours {0,1}
 @ATTRIBUTE canton {0,1}
 @ATTRIBUTE suisse {0,1}
 @ATTRIBUTE courrierinter {0,1}
 @ATTRIBUTE ufldnxqwii {0,1}
 @ATTRIBUTE points {0,1}
 @ATTRIBUTE sandrine {0,1}
 @ATTRIBUTE pierrick {0,1}
 @ATTRIBUTE position {0,1}
 @ATTRIBUTE frogschallenge {0,1}
 @ATTRIBUTE voyage {0,1}
 @ATTRIBUTE irlmzotiyc {0,1}
 @ATTRIBUTE toyota {0,1}
 @ATTRIBUTE liteace {0,1}
 @ATTRIBUTE campervan {0,1}
 @ATTRIBUTE vendre {0,1}
 @ATTRIBUTE gociable {0,1}
 @ATTRIBUTE auckland {0,1}
 @ATTRIBUTE dl4awzczre {0,1}
 @ATTRIBUTE r67iugpy5f {0,1}
 @ATTRIBUTE equine {0,1}
 @ATTRIBUTE reproduction {0,1}
 @ATTRIBUTE centre {0,1}
 @ATTRIBUTE argent {0,1}
 @ATTRIBUTE direction {0,1}
 @ATTRIBUTE francisco {0,1}
 @ATTRIBUTE pivers {0,1}
 @ATTRIBUTE putain {0,1}
 @ATTRIBUTE chatttttteeeeee {0,1}
 @ATTRIBUTE attends {0,1}
 @ATTRIBUTE chaud {0,1}


@data 
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
